703 --- PC 40aafc - targetPC 40ab9c - local_pred [1, 1]
704 --- PC 403b00 - targetPC 403b1c - local_pred [1, 1]
705 --- PC 40eb04 - targetPC 411650 - local_pred [1, 0]
706 --- PC 408b08 - targetPC 402cc0 - local_pred [1, 1]
709 --- PC 40fb14 - targetPC 40fb50 - local_pred [1, 0]
710 --- PC 40ab18 - targetPC 40ab78 - local_pred [1, 1]
715 --- PC 408b2c - targetPC 40997c - local_pred [1, 1]
718 --- PC 411b38 - targetPC 411b4c - local_pred [1, 1]
720 --- PC 403b40 - targetPC 40a820 - local_pred [1, 1]
721 --- PC 408b44 - targetPC 40c0e0 - local_pred [1, 1]
722 --- PC 403b48 - targetPC 403bf8 - local_pred [1, 1]
724 --- PC 408b50 - targetPC 4094cc - local_pred [1, 1]
726 --- PC 40eb58 - targetPC 40eb70 - local_pred [0, 0]
727 --- PC 40fb5c - targetPC 40fba8 - local_pred [1, 0]
728 --- PC 408b60 - targetPC 402edc - local_pred [1, 1]
731 --- PC 407b6c - targetPC 407a78 - local_pred [1, 1]
733 --- PC 407b74 - targetPC 407bb4 - local_pred [1, 1]
735 --- PC 40ab7c - targetPC 402d00 - local_pred [1, 1]
736 --- PC 40cb80 - targetPC 40ea40 - local_pred [1, 0]
737 --- PC 40ab84 - targetPC 40ab90 - local_pred [1, 1]
738 --- PC 40eb88 - targetPC 40ebb0 - local_pred [0, 0]
739 --- PC 40ab8c - targetPC 40ab94 - local_pred [1, 1]
740 --- PC 40cb90 - targetPC 4055ec - local_pred [1, 0]
741 --- PC 40eb94 - targetPC 40eba4 - local_pred [1, 1]
742 --- PC 40ab98 - targetPC 40abb0 - local_pred [1, 1]
746 --- PC 40aba8 - targetPC 40ab0c - local_pred [1, 1]
747 --- PC 40ebac - targetPC 40eb8c - local_pred [0, 0]
749 --- PC 40abb4 - targetPC 40b064 - local_pred [1, 1]
751 --- PC 40abbc - targetPC 40aaf0 - local_pred [0, 0]
752 --- PC 40fbc0 - targetPC 40fbf8 - local_pred [1, 0]
753 --- PC 40abc4 - targetPC 4051ec - local_pred [1, 1]
755 --- PC 407bcc - targetPC 407a80 - local_pred [1, 1]
757 --- PC 40fbd4 - targetPC 40fbe4 - local_pred [1, 0]
758 --- PC 40ebd8 - targetPC 40ec24 - local_pred [1, 1]
762 --- PC 40fbe8 - targetPC 411ea0 - local_pred [1, 0]
764 --- PC 40ebf0 - targetPC 40ebfc - local_pred [1, 1]
767 --- PC 40fbfc - targetPC 411f50 - local_pred [1, 0]
769 --- PC 403c04 - targetPC 40b480 - local_pred [1, 1]
770 --- PC 40ac08 - targetPC 40a87c - local_pred [1, 1]
774 --- PC 40cc18 - targetPC 40cc38 - local_pred [0, 0]
776 --- PC 403c20 - targetPC 404518 - local_pred [1, 1]
779 --- PC 405c2c - targetPC 405fe0 - local_pred [1, 1]
781 --- PC 40cc34 - targetPC 40cc44 - local_pred [1, 1]
782 --- PC 408c38 - targetPC 40c304 - local_pred [1, 1]
783 --- PC 405c3c - targetPC 403cdc - local_pred [1, 1]
785 --- PC 408c44 - targetPC 40c304 - local_pred [1, 0]
787 --- PC 403c4c - targetPC 403c5c - local_pred [1, 1]
788 --- PC 40cc50 - targetPC 40536c - local_pred [1, 1]
791 --- PC 405c5c - targetPC 403cdc - local_pred [1, 1]
792 --- PC 40ec60 - targetPC 40ec68 - local_pred [1, 1]
793 --- PC 408c64 - targetPC 408c80 - local_pred [1, 1]
795 --- PC 405c6c - targetPC 405fe0 - local_pred [1, 1]
796 --- PC 40ec70 - targetPC 40ec80 - local_pred [1, 1]
797 --- PC 40fc74 - targetPC 40fc88 - local_pred [1, 0]
798 --- PC 403c78 - targetPC 403ca0 - local_pred [1, 1]
799 --- PC 405c7c - targetPC 403cdc - local_pred [1, 1]
801 --- PC 408c84 - targetPC 408dc4 - local_pred [1, 1]
802 --- PC 40ec88 - targetPC 40ec98 - local_pred [1, 1]
803 --- PC 40cc8c - targetPC 40cc98 - local_pred [1, 1]
806 --- PC 403c98 - targetPC 403ce8 - local_pred [1, 0]
808 --- PC 40eca0 - targetPC 411650 - local_pred [1, 1]
809 --- PC 40cca4 - targetPC 40554c - local_pred [1, 1]
810 --- PC 40fca8 - targetPC 40cc40 - local_pred [1, 0]
811 --- PC 40ccac - targetPC 4039cc - local_pred [1, 1]
812 --- PC 403cb0 - targetPC 403cc8 - local_pred [0, 0]
813 --- PC 40ccb4 - targetPC 404f14 - local_pred [1, 0]
815 --- PC 403cbc - targetPC 403ee4 - local_pred [1, 1]
817 --- PC 400cc4 - targetPC 400cfc - local_pred [1, 1]
819 --- PC 40bccc - targetPC 40b9a0 - local_pred [1, 1]
820 --- PC 40ecd0 - targetPC 40ece8 - local_pred [0, 0]
821 --- PC 402cd4 - targetPC 403104 - local_pred [1, 1]
822 --- PC 403cd8 - targetPC 4076f0 - local_pred [1, 1]
823 --- PC 40fcdc - targetPC 40fd28 - local_pred [1, 0]
824 --- PC 403ce0 - targetPC 403e1c - local_pred [1, 1]
825 --- PC 40ece4 - targetPC 40ecd4 - local_pred [1, 0]
829 --- PC 40ecf4 - targetPC 40ebdc - local_pred [1, 1]
831 --- PC 402cfc - targetPC 40c1d0 - local_pred [1, 1]
836 --- PC 402d10 - targetPC 403104 - local_pred [1, 1]
839 --- PC 400d1c - targetPC 404518 - local_pred [1, 1]
843 --- PC 402d2c - targetPC 403f6c - local_pred [1, 1]
844 --- PC 40fd30 - targetPC 40fd4c - local_pred [1, 0]
847 --- PC 403d3c - targetPC 403d48 - local_pred [1, 1]
848 --- PC 402d40 - targetPC 403104 - local_pred [1, 1]
850 --- PC 40bd48 - targetPC 40a84c - local_pred [1, 1]
851 --- PC 400d4c - targetPC 402cc0 - local_pred [1, 1]
853 --- PC 40bd54 - targetPC 40bd64 - local_pred [1, 1]
854 --- PC 407d58 - targetPC 402f3c - local_pred [1, 1]
855 --- PC 402d5c - targetPC 40c1b4 - local_pred [1, 1]
856 --- PC 403d60 - targetPC 403ee4 - local_pred [1, 1]
857 --- PC 409d64 - targetPC 409d4c - local_pred [1, 0]
859 --- PC 400d6c - targetPC 402cc0 - local_pred [1, 1]
860 --- PC 40bd70 - targetPC 407744 - local_pred [1, 1]
861 --- PC 403d74 - targetPC 404010 - local_pred [1, 1]
863 --- PC 40bd7c - targetPC 40bda4 - local_pred [1, 0]
864 --- PC 402d80 - targetPC 403104 - local_pred [1, 1]
867 --- PC 402d8c - targetPC 4031f8 - local_pred [1, 1]
869 --- PC 400d94 - targetPC 400cc8 - local_pred [1, 1]
870 --- PC 407d98 - targetPC 407790 - local_pred [1, 1]
871 --- PC 40fd9c - targetPC 411f70 - local_pred [1, 0]
872 --- PC 40bda0 - targetPC 40bd74 - local_pred [1, 1]
873 --- PC 40fda4 - targetPC 40fdc8 - local_pred [1, 0]
876 --- PC 40bdb0 - targetPC 40bdbc - local_pred [1, 1]
878 --- PC 40bdb8 - targetPC 40beac - local_pred [1, 0]
879 --- PC 402dbc - targetPC 402e3c - local_pred [1, 1]
883 --- PC 40fdcc - targetPC 411ea0 - local_pred [1, 0]
884 --- PC 402dd0 - targetPC 403104 - local_pred [1, 1]
886 --- PC 40fdd8 - targetPC 40fd5c - local_pred [1, 0]
889 --- PC 408de4 - targetPC 40c270 - local_pred [1, 1]
892 --- PC 402df0 - targetPC 402eb0 - local_pred [1, 1]
895 --- PC 408dfc - targetPC 408e0c - local_pred [1, 1]
896 --- PC 40be00 - targetPC 40beac - local_pred [1, 1]
899 --- PC 408e0c - targetPC 40c304 - local_pred [1, 1]
903 --- PC 403e1c - targetPC 403a44 - local_pred [1, 1]
907 --- PC 408e2c - targetPC 408e3c - local_pred [1, 1]
909 --- PC 40ae34 - targetPC 404518 - local_pred [1, 0]
911 --- PC 408e3c - targetPC 408e5c - local_pred [1, 1]
912 --- PC 40ae40 - targetPC 402d00 - local_pred [1, 0]
915 --- PC 402e4c - targetPC 402e5c - local_pred [1, 0]
919 --- PC 408e5c - targetPC 408f98 - local_pred [1, 1]
921 --- PC 40ae64 - targetPC 40a1c8 - local_pred [1, 0]
923 --- PC 40ae6c - targetPC 40ae80 - local_pred [1, 0]
927 --- PC 407e7c - targetPC 407fb4 - local_pred [1, 1]
928 --- PC 40fe80 - targetPC 40fe9c - local_pred [1, 0]
931 --- PC 407e8c - targetPC 403cdc - local_pred [1, 1]
937 --- PC 40aea4 - targetPC 40a4d4 - local_pred [1, 0]
939 --- PC 402eac - targetPC 402dc0 - local_pred [1, 1]
940 --- PC 404eb0 - targetPC 40390c - local_pred [1, 0]
942 --- PC 40beb8 - targetPC 40bee0 - local_pred [1, 1]
944 --- PC 404ec0 - targetPC 402c64 - local_pred [1, 0]
946 --- PC 411ec8 - targetPC 411ed8 - local_pred [1, 0]
950 --- PC 402ed8 - targetPC 40c130 - local_pred [1, 1]
951 --- PC 40bedc - targetPC 40bd80 - local_pred [1, 1]
952 --- PC 411ee0 - targetPC 411ee8 - local_pred [1, 1]
955 --- PC 40beec - targetPC 40bef8 - local_pred [1, 1]
956 --- PC 411ef0 - targetPC 40eaa0 - local_pred [1, 1]
957 --- PC 40bef4 - targetPC 40bf6c - local_pred [1, 1]
958 --- PC 404ef8 - targetPC 40b960 - local_pred [1, 1]
959 --- PC 411efc - targetPC 411f24 - local_pred [1, 1]
962 --- PC 402f08 - targetPC 40b3cc - local_pred [1, 1]
963 --- PC 40bf0c - targetPC 40bf68 - local_pred [1, 1]
964 --- PC 404f10 - targetPC 40ccb0 - local_pred [1, 0]
965 --- PC 403f14 - targetPC 404518 - local_pred [1, 1]
966 --- PC 404f18 - targetPC 40c0e0 - local_pred [1, 0]
967 --- PC 40af1c - targetPC 40f500 - local_pred [1, 1]
970 --- PC 40af28 - targetPC 40af34 - local_pred [1, 1]
973 --- PC 404f34 - targetPC 40c0e0 - local_pred [1, 0]
974 --- PC 40af38 - targetPC 4053b0 - local_pred [1, 1]
977 --- PC 404f44 - targetPC 40c0e0 - local_pred [1, 0]
978 --- PC 40af48 - targetPC 40affc - local_pred [1, 1]
979 --- PC 402f4c - targetPC 403104 - local_pred [1, 1]
981 --- PC 404f54 - targetPC 40c0e0 - local_pred [1, 0]
982 --- PC 403f58 - targetPC 403f64 - local_pred [1, 1]
983 --- PC 411f5c - targetPC 411f68 - local_pred [1, 0]
984 --- PC 404f60 - targetPC 40c0e0 - local_pred [1, 0]
986 --- PC 403f68 - targetPC 402d00 - local_pred [1, 1]
987 --- PC 411f6c - targetPC 40fc00 - local_pred [1, 0]
988 --- PC 403f70 - targetPC 403f7c - local_pred [1, 0]
990 --- PC 40bf78 - targetPC 407758 - local_pred [1, 0]
991 --- PC 404f7c - targetPC 40c0e0 - local_pred [1, 0]
993 --- PC 40af84 - targetPC 40af98 - local_pred [1, 1]
994 --- PC 404f88 - targetPC 40c0e0 - local_pred [1, 0]
995 --- PC 40af8c - targetPC 4051ec - local_pred [1, 1]
997 --- PC 403f94 - targetPC 4039a0 - local_pred [1, 1]
999 --- PC 40bf9c - targetPC 40f4b0 - local_pred [1, 1]
1000 --- PC 404fa0 - targetPC 40c0e0 - local_pred [1, 0]
1001 --- PC 40bfa4 - targetPC 40bfb0 - local_pred [1, 1]
1002 --- PC 411fa8 - targetPC 40fda0 - local_pred [1, 0]
1003 --- PC 40afac - targetPC 40b170 - local_pred [1, 1]
1004 --- PC 403fb0 - targetPC 403f38 - local_pred [0, 0]
1005 --- PC 40afb4 - targetPC 40afc8 - local_pred [1, 0]
1006 --- PC 408fb8 - targetPC 40c3a4 - local_pred [1, 1]
1008 --- PC 40afc0 - targetPC 40afd8 - local_pred [1, 1]
1009 --- PC 40bfc4 - targetPC 40c684 - local_pred [1, 1]
1010 --- PC 407fc8 - targetPC 40b9a0 - local_pred [1, 1]
1011 --- PC 40afcc - targetPC 40bf80 - local_pred [1, 1]
1013 --- PC 404fd4 - targetPC 40c0e0 - local_pred [1, 0]
1014 --- PC 407fd8 - targetPC 40bd4c - local_pred [1, 1]
1015 --- PC 403fdc - targetPC 403cc0 - local_pred [1, 1]
1017 --- PC 404fe4 - targetPC 40c0e0 - local_pred [1, 0]
1020 --- PC 404ff0 - targetPC 40c0e0 - local_pred [1, 0]
1021 --- PC 40bff4 - targetPC 40c05c - local_pred [0, 0]
1022 --- PC 405ff8 - targetPC 40ba08 - local_pred [1, 1]
hits:129556 -- misses:3137 -- right predictions:108948 -- wrong predictions:20608 -- collisions:2535

hit rate:97.63589639242461 -- prediction accuracy:84.0933650313378
